"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48029121813","TX","48029121813","=""48029121813""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121903","TX","48029121903","=""48029121903""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121904","TX","48029121904","=""48029121904""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121905","TX","48029121905","=""48029121905""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121906","TX","48029121906","=""48029121906""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121908","TX","48029121908","=""48029121908""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121909","TX","48029121909","=""48029121909""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121910","TX","48029121910","=""48029121910""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121911","TX","48029121911","=""48029121911""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121912","TX","48029121912","=""48029121912""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029130200","TX","48029130200","=""48029130200""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029130300","TX","48029130300","=""48029130300""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029130401","TX","48029130401","=""48029130401""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029130402","TX","48029130402","=""48029130402""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029130500","TX","48029130500","=""48029130500""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029130600","TX","48029130600","=""48029130600""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029130700","TX","48029130700","=""48029130700""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029130800","TX","48029130800","=""48029130800""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029130900","TX","48029130900","=""48029130900""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131000","TX","48029131000","=""48029131000""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131100","TX","48029131100","=""48029131100""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131200","TX","48029131200","=""48029131200""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131300","TX","48029131300","=""48029131300""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131401","TX","48029131401","=""48029131401""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131402","TX","48029131402","=""48029131402""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131503","TX","48029131503","=""48029131503""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131504","TX","48029131504","=""48029131504""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131505","TX","48029131505","=""48029131505""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131506","TX","48029131506","=""48029131506""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131507","TX","48029131507","=""48029131507""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131601","TX","48029131601","=""48029131601""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131606","TX","48029131606","=""48029131606""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131608","TX","48029131608","=""48029131608""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131609","TX","48029131609","=""48029131609""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131610","TX","48029131610","=""48029131610""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131612","TX","48029131612","=""48029131612""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131614","TX","48029131614","=""48029131614""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131615","TX","48029131615","=""48029131615""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131616","TX","48029131616","=""48029131616""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131700","TX","48029131700","=""48029131700""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131801","TX","48029131801","=""48029131801""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029131802","TX","48029131802","=""48029131802""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029140100","TX","48029140100","=""48029140100""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029140200","TX","48029140200","=""48029140200""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029140300","TX","48029140300","=""48029140300""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029140400","TX","48029140400","=""48029140400""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029140500","TX","48029140500","=""48029140500""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029140600","TX","48029140600","=""48029140600""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029140700","TX","48029140700","=""48029140700""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029140800","TX","48029140800","=""48029140800""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029140900","TX","48029140900","=""48029140900""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141000","TX","48029141000","=""48029141000""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141101","TX","48029141101","=""48029141101""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141102","TX","48029141102","=""48029141102""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141200","TX","48029141200","=""48029141200""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141300","TX","48029141300","=""48029141300""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141402","TX","48029141402","=""48029141402""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141403","TX","48029141403","=""48029141403""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141404","TX","48029141404","=""48029141404""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141600","TX","48029141600","=""48029141600""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141700","TX","48029141700","=""48029141700""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141800","TX","48029141800","=""48029141800""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029141900","TX","48029141900","=""48029141900""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029150100","TX","48029150100","=""48029150100""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029150300","TX","48029150300","=""48029150300""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029150400","TX","48029150400","=""48029150400""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029150501","TX","48029150501","=""48029150501""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029150502","TX","48029150502","=""48029150502""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029150600","TX","48029150600","=""48029150600""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029150700","TX","48029150700","=""48029150700""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029150800","TX","48029150800","=""48029150800""","0.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029150900","TX","48029150900","=""48029150900""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151000","TX","48029151000","=""48029151000""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151100","TX","48029151100","=""48029151100""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151200","TX","48029151200","=""48029151200""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151301","TX","48029151301","=""48029151301""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151302","TX","48029151302","=""48029151302""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151400","TX","48029151400","=""48029151400""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151500","TX","48029151500","=""48029151500""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151600","TX","48029151600","=""48029151600""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151700","TX","48029151700","=""48029151700""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029151900","TX","48029151900","=""48029151900""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029152000","TX","48029152000","=""48029152000""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029152100","TX","48029152100","=""48029152100""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029152201","TX","48029152201","=""48029152201""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029152202","TX","48029152202","=""48029152202""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160100","TX","48029160100","=""48029160100""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160200","TX","48029160200","=""48029160200""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160300","TX","48029160300","=""48029160300""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160400","TX","48029160400","=""48029160400""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160501","TX","48029160501","=""48029160501""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160502","TX","48029160502","=""48029160502""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160600","TX","48029160600","=""48029160600""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160701","TX","48029160701","=""48029160701""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160702","TX","48029160702","=""48029160702""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160901","TX","48029160901","=""48029160901""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029160902","TX","48029160902","=""48029160902""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161000","TX","48029161000","=""48029161000""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161100","TX","48029161100","=""48029161100""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161200","TX","48029161200","=""48029161200""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161302","TX","48029161302","=""48029161302""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161303","TX","48029161303","=""48029161303""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161304","TX","48029161304","=""48029161304""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161400","TX","48029161400","=""48029161400""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161501","TX","48029161501","=""48029161501""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161503","TX","48029161503","=""48029161503""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161504","TX","48029161504","=""48029161504""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161600","TX","48029161600","=""48029161600""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161801","TX","48029161801","=""48029161801""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161802","TX","48029161802","=""48029161802""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161901","TX","48029161901","=""48029161901""","2.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029161902","TX","48029161902","=""48029161902""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029162001","TX","48029162001","=""48029162001""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029162003","TX","48029162003","=""48029162003""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029162004","TX","48029162004","=""48029162004""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029170101","TX","48029170101","=""48029170101""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029170102","TX","48029170102","=""48029170102""","1.4","2017-2021","2020","Census","Texas (State)"
