"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","06001441301","CA","06001441301","=""06001441301""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001441302","CA","06001441302","=""06001441302""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001441401","CA","06001441401","=""06001441401""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001441402","CA","06001441402","=""06001441402""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001441501","CA","06001441501","=""06001441501""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06001441503","CA","06001441503","=""06001441503""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001441521","CA","06001441521","=""06001441521""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001441522","CA","06001441522","=""06001441522""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06001441523","CA","06001441523","=""06001441523""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06001441524","CA","06001441524","=""06001441524""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001441525","CA","06001441525","=""06001441525""","1.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001441601","CA","06001441601","=""06001441601""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001441602","CA","06001441602","=""06001441602""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001441701","CA","06001441701","=""06001441701""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06001441702","CA","06001441702","=""06001441702""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06001441800","CA","06001441800","=""06001441800""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06001441921","CA","06001441921","=""06001441921""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001441923","CA","06001441923","=""06001441923""","1.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001441924","CA","06001441924","=""06001441924""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001441926","CA","06001441926","=""06001441926""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06001441927","CA","06001441927","=""06001441927""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06001441928","CA","06001441928","=""06001441928""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06001441929","CA","06001441929","=""06001441929""","1.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001442000","CA","06001442000","=""06001442000""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001442100","CA","06001442100","=""06001442100""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001442200","CA","06001442200","=""06001442200""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001442301","CA","06001442301","=""06001442301""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001442302","CA","06001442302","=""06001442302""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06001442400","CA","06001442400","=""06001442400""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001442501","CA","06001442501","=""06001442501""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06001442502","CA","06001442502","=""06001442502""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001442601","CA","06001442601","=""06001442601""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001442602","CA","06001442602","=""06001442602""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06001442700","CA","06001442700","=""06001442700""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001442800","CA","06001442800","=""06001442800""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001442900","CA","06001442900","=""06001442900""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001443001","CA","06001443001","=""06001443001""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001443002","CA","06001443002","=""06001443002""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001443102","CA","06001443102","=""06001443102""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001443103","CA","06001443103","=""06001443103""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06001443104","CA","06001443104","=""06001443104""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001443105","CA","06001443105","=""06001443105""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001443200","CA","06001443200","=""06001443200""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06001443301","CA","06001443301","=""06001443301""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001443321","CA","06001443321","=""06001443321""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06001443322","CA","06001443322","=""06001443322""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001444100","CA","06001444100","=""06001444100""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06001444200","CA","06001444200","=""06001444200""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06001444301","CA","06001444301","=""06001444301""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06001444303","CA","06001444303","=""06001444303""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06001444304","CA","06001444304","=""06001444304""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001444400","CA","06001444400","=""06001444400""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001444500","CA","06001444500","=""06001444500""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001444601","CA","06001444601","=""06001444601""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06001444602","CA","06001444602","=""06001444602""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06001450101","CA","06001450101","=""06001450101""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06001450102","CA","06001450102","=""06001450102""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001450200","CA","06001450200","=""06001450200""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06001450300","CA","06001450300","=""06001450300""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001450400","CA","06001450400","=""06001450400""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001450501","CA","06001450501","=""06001450501""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001450502","CA","06001450502","=""06001450502""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06001450601","CA","06001450601","=""06001450601""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001450603","CA","06001450603","=""06001450603""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06001450604","CA","06001450604","=""06001450604""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001450605","CA","06001450605","=""06001450605""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001450606","CA","06001450606","=""06001450606""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001450607","CA","06001450607","=""06001450607""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06001450608","CA","06001450608","=""06001450608""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001450609","CA","06001450609","=""06001450609""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06001450701","CA","06001450701","=""06001450701""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06001450741","CA","06001450741","=""06001450741""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001450742","CA","06001450742","=""06001450742""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001450743","CA","06001450743","=""06001450743""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06001450744","CA","06001450744","=""06001450744""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001450745","CA","06001450745","=""06001450745""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06001450746","CA","06001450746","=""06001450746""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06001450750","CA","06001450750","=""06001450750""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06001450751","CA","06001450751","=""06001450751""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001450752","CA","06001450752","=""06001450752""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06001451102","CA","06001451102","=""06001451102""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06001451103","CA","06001451103","=""06001451103""","3.2","2017-2021","2020","Census","California (State)"
"Census Tract","06001451104","CA","06001451104","=""06001451104""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001451201","CA","06001451201","=""06001451201""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001451202","CA","06001451202","=""06001451202""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06001451300","CA","06001451300","=""06001451300""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001451401","CA","06001451401","=""06001451401""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001451403","CA","06001451403","=""06001451403""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06001451404","CA","06001451404","=""06001451404""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06001451501","CA","06001451501","=""06001451501""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06001451503","CA","06001451503","=""06001451503""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06001451504","CA","06001451504","=""06001451504""","2.1","2017-2021","2020","Census","California (State)"
